id,category,name,price,reference_price,reference_unit,date
1806,te_e_infusiones,Té negro con canela Hacendado,1,3.13,100 g,2020-07-21 12:06:00
1807,te_e_infusiones,Infusión fría té verde Hacendado con cola de caballo sabor piña colada,1.3,3.25,100 g,2020-07-21 12:06:00
1808,te_e_infusiones,Té Earl Grey Hacendado,0.95,2.71,100 g,2020-07-21 12:06:00
1809,te_e_infusiones,Té matcha en polvo Hacendado,2.75,18.33,100 g,2020-07-21 12:06:00
1810,te_e_infusiones,Té negro Tetley,1.65,13.2,kg,2020-07-21 12:06:00
1811,te_e_infusiones,Té vainilla caramelo Hacendado,1.3,3.82,100 g,2020-07-21 12:06:00
1812,te_e_infusiones,Té negro Hacendado,0.6,1.71,100 g,2020-07-21 12:06:00
1813,te_e_infusiones,Té verde con soja sabor mango Hacendado,1.2,3,100 g,2020-07-21 12:06:00
1814,te_e_infusiones,Mezcla de 3 tés Hacendado,1.15,3.29,100 g,2020-07-21 12:06:00
1815,te_e_infusiones,Té verde con hierbabuena Hacendado,1.7,4.25,100 g,2020-07-21 12:06:00
1816,te_e_infusiones,Té descafeinado desteinado Hacendado,1.2,2.74,100 g,2020-07-21 12:06:00
1817,te_e_infusiones,Infusión manzanilla Hacendado,0.4,1.48,100 g,2020-07-21 12:06:00
1818,te_e_infusiones,Infusión Menta Poleo Hacendado,0.45,1.5,100 g,2020-07-21 12:06:00
1819,te_e_infusiones,Infusión Tila Hacendado,0.5,2.08,100 g,2020-07-21 12:06:00
1820,te_e_infusiones,Infusión Cola de caballo Hacendado,1.2,4,100 g,2020-07-21 12:06:00
1821,te_e_infusiones,Infusión Manzanilla con anís Hacendado,0.6,2.31,100 g,2020-07-21 12:06:00
1822,te_e_infusiones,Infusión Relax Hacendado,0.85,2.83,100 g,2020-07-21 12:06:00
1823,te_e_infusiones,Infusión sen sabor menta Hacendado,1.3,5,100 g,2020-07-21 12:06:00
1824,te_e_infusiones,Infusión Tomillo Hacendado,0.95,3.96,100 g,2020-07-21 12:06:00
1825,te_e_infusiones,Infusión Dormir Hacendado,1,3.33,100 g,2020-07-21 12:06:00
1826,te_e_infusiones,Infusión Rooibos cítrico Hacendado,1,3.33,100 g,2020-07-21 12:06:00
1827,te_e_infusiones,Multinfusión quema-grasa Pompadour,2.25,40.91,kg,2020-07-21 12:06:00
1828,te_e_infusiones,Multinfusión digestive Pompadour,1.9,4.32,100 g,2020-07-21 12:06:00
1829,te_e_infusiones,Infusión figura Hacendado,1,3.33,100 g,2020-07-21 12:06:00
1830,te_e_infusiones,Infusión Digest Hacendado,1,3.33,100 g,2020-07-21 12:06:00
1831,te_e_infusiones,Multinfusión delgaxan Pompadour,2.25,6,100 g,2020-07-21 12:06:00
1832,te_e_infusiones,Infusión fría frutos del bosque Hacendado,1.3,3.25,100 g,2020-07-21 12:06:00
1833,te_e_infusiones,Infusión Respir Hacendado,0.9,3,100 g,2020-07-21 12:06:00
1834,te_e_infusiones,Infusión yerba mate Taragüi,2.65,5.3,kg,2020-07-21 12:06:00
1835,te_e_infusiones,Infusión Jengibre Hacendado,1.3,3.25,100 g,2020-07-21 12:06:00
1836,te_e_infusiones,Infusión Valeriana Hacendado,1.3,4.33,100 g,2020-07-21 12:06:00
1837,te_e_infusiones,Infusión Manzanilla sabor a miel Hacendado,1,3.85,100 g,2020-07-21 12:06:00
1838,te_e_infusiones,Infusión Salvia Hacendado,1.1,5,100 g,2020-07-21 12:06:00
1839,te_e_infusiones,Infusión frutos rojos Hacendado,1.3,3.25,100 g,2020-07-21 12:06:00
1840,te_e_infusiones,Infusión Colesterol Hacendado,1.1,3.67,100 g,2020-07-21 12:06:00
1841,te_e_infusiones,Infusión Cúrcuma Hacendado,1.3,3.82,100 g,2020-07-21 12:06:00
1842,te_e_infusiones,Infusión Quema grasas Hacendado,1.1,3.67,100 g,2020-07-21 12:06:00
1843,te_e_infusiones,Infusión Hinojo Hacendado,1.2,3,100 g,2020-07-21 12:06:00
1844,te_e_infusiones,Infusión Detox Hacendado,1.1,3.67,100 g,2020-07-21 12:06:00
1845,azucar_y_edulcorante,Azúcar blanco,1.5,0.75,kg,2020-07-21 12:06:00
1846,azucar_y_edulcorante,Azúcar blanco,0.78,0.78,kg,2020-07-21 12:06:00
1847,azucar_y_edulcorante,Azúcar blanco en sobres Acor,1.15,3.29,kg,2020-07-21 12:06:00
1848,azucar_y_edulcorante,Azúcar moreno de caña Acor,1.87,1.87,kg,2020-07-21 12:06:00
1849,azucar_y_edulcorante,Azúcar moreno de caña integral en sobres Acor,1.3,3.71,kg,2020-07-21 12:06:00
1850,azucar_y_edulcorante,Panela azúcar moreno de caña integral Hacenado,1.8,3.6,kg,2020-07-21 12:06:00
1851,azucar_y_edulcorante,Azúcar glas Hacendado,1.19,3.97,kg,2020-07-21 12:06:00
1852,azucar_y_edulcorante,Edulcorante líquido sacarina Hacendado,0.9,6,L,2020-07-21 12:06:00
1853,azucar_y_edulcorante,Edulcorante en pastillas sacarina Hacendado,1.05,20.19,kg,2020-07-21 12:06:00
1854,azucar_y_edulcorante,Edulcorante en sobres sacarina Hacendado,1.34,22.33,kg,2020-07-21 12:06:00
1855,azucar_y_edulcorante,Sirope de agave,2.5,7.14,kg,2020-07-21 12:06:00
1856,azucar_y_edulcorante,Edulcorante líquido stevia Hacendado,2,13.33,L,2020-07-21 12:06:00
1857,azucar_y_edulcorante,Edulcorante granulado stevia Hacendado,2.96,14.8,kg,2020-07-21 12:06:00
1858,azucar_y_edulcorante,Edulcorante en pastillas stevia Hacendado,1.75,19.44,100 g,2020-07-21 12:06:00
1859,azucar_y_edulcorante,Edulcorante en sobres stevia Hacendado,1.9,35.19,kg,2020-07-21 12:06:00
1860,azucar_y_edulcorante,Edulcorante granulado aspartamo Hacendado,1.65,14.35,kg,2020-07-21 12:06:00
1861,azucar_y_edulcorante,Edulcorante en pastillas aspartamo Hacendado,1.75,4.49,100 g,2020-07-21 12:06:00
1862,azucar_y_edulcorante,Fructosa Hacendado,3.45,4.6,kg,2020-07-21 12:06:00
1863,mermelada_y_miel,Mermelada de fresa Hacendado,1.05,2.39,kg,2020-07-21 12:06:00
1864,mermelada_y_miel,Mermelada de fresa monodosis Hacendado,1.2,4,kg,2020-07-21 12:06:00
1865,mermelada_y_miel,Mermelada de tomate Hacendado,1.05,2.39,kg,2020-07-21 12:06:00
1866,mermelada_y_miel,Mermelada de arándanos Hacendado,1.55,4.37,kg,2020-07-21 12:06:00
1867,mermelada_y_miel,Mermelada de melocotón Hacendado,1.05,2.39,kg,2020-07-21 12:06:00
1868,mermelada_y_miel,Mermelada de melocotón monodosis Hacendado,1.2,4,kg,2020-07-21 12:06:00
1869,mermelada_y_miel,Mermelada de fresa Hero,1.85,5.29,kg,2020-07-21 12:06:00
1870,mermelada_y_miel,Mermelada de fresa Hacendado 0% azúcares añadidos,1.35,3.55,kg,2020-07-21 12:06:00
1871,mermelada_y_miel,Mermelada de melocotón Hero,1.85,5.29,kg,2020-07-21 12:06:00
1872,mermelada_y_miel,Mermelada de melocotón Hacendado 0% azúcares añadidos,1.35,3.55,kg,2020-07-21 12:06:00
1873,mermelada_y_miel,Mermelada de ciruela Hacendado,1.05,2.39,kg,2020-07-21 12:06:00
1874,mermelada_y_miel,Mermelada de naranja amarga Hacendado,0.93,2.11,kg,2020-07-21 12:06:00
1875,mermelada_y_miel,Mermelada frambuesas Hero light con stevia,1.95,5.82,kg,2020-07-21 12:06:00
1876,mermelada_y_miel,Mermelada de frambuesa Helios,1.55,4.56,kg,2020-07-21 12:06:00
1877,mermelada_y_miel,Mermelada de albaricoque Hacendado,1.05,2.39,kg,2020-07-21 12:06:00
1878,mermelada_y_miel,Mermelada de albaricoque Hacendado light,1.35,3.55,kg,2020-07-21 12:06:00
1879,mermelada_y_miel,Mermelada de higo Helios,1.35,3.97,kg,2020-07-21 12:06:00
1880,mermelada_y_miel,Mermelada de ciruela Hacendado 0% azúcares añadidos,1.35,3.55,kg,2020-07-21 12:06:00
1881,mermelada_y_miel,Mermelada de pimiento rojo Hacendado,1.35,6.28,kg,2020-07-21 12:06:00
1882,mermelada_y_miel,Miel de flores Hacendado,3.9,3.9,kg,2020-07-21 12:06:00
1883,mermelada_y_miel,Miel de flores Hacendado,3.19,6.38,kg,2020-07-21 12:06:00
1884,mermelada_y_miel,Miel de flores monodosis Hacendado,1.95,8.13,kg,2020-07-21 12:06:00
1885,mermelada_y_miel,Miel de romero Hacendado,4.19,8.38,kg,2020-07-21 12:06:00
1886,mermelada_y_miel,Miel de naranjo Hacendado,3.84,7.68,kg,2020-07-21 12:06:00
1887,mermelada_y_miel,Miel de caña de azúcar Nuestra Señora del Carmen,1.79,5.97,kg,2020-07-21 12:06:00
1888,mermelada_y_miel,Miel cremosa Hacendado,3.25,7.22,kg,2020-07-21 12:06:00
1889,mermelada_y_miel,Miel de eucalipto Hacendado,3.55,7.1,kg,2020-07-21 12:06:00
1890,mermelada_y_miel,Cebolla caramelizada Hacendado,1.4,4.67,kg,2020-07-21 12:06:00
1891,mermelada_y_miel,Confitura de fresa Hacendado,1,2.78,kg,2020-07-21 12:06:00
1892,mermelada_y_miel,Confitura de melocotón Hacendado,1,2.78,kg,2020-07-21 12:06:00
1893,mermelada_y_miel,Confitura de albaricoque Hacendado,1.09,3.03,kg,2020-07-21 12:06:00
1894,mermelada_y_miel,Confitura de ciruela Hacendado,1.09,3.03,kg,2020-07-21 12:06:00
1895,chocolate,Chocolate extrafino negro Hacendado,1.05,10.5,kg,2020-07-21 12:06:00
1896,chocolate,Chocolate negro Hacendado fundir,0.9,4.5,kg,2020-07-21 12:06:00
2346,especias,Tomillo Hacendado,0.69,2.46,100 g,2020-07-21 12:06:00
1897,chocolate,Chocolatinas chocolate extrafino negro Hacendado,2,10,kg,2020-07-21 12:06:00
1898,chocolate,Chocolate extrafino negro Hacendado,0.75,5,kg,2020-07-21 12:06:00
1899,chocolate,Chocolate negro Valor 70% chocolate negro,1.88,15.04,kg,2020-07-21 12:06:00
1900,chocolate,Chocolate extrafino negro Hacendado con pepitas de cacao tostadas,0.9,9,kg,2020-07-21 12:06:00
1901,chocolate,Chocolate extrafino negro Hacendado,0.8,8,kg,2020-07-21 12:06:00
1902,chocolate,Chocolate negro Hacendado almendras enteras,1.29,6.45,kg,2020-07-21 12:06:00
1903,chocolate,Chocolate negro Valor puro,2.69,8.97,kg,2020-07-21 12:06:00
1904,chocolate,Chocolate negro Valor puro almendras enteras,3,12,kg,2020-07-21 12:06:00
1905,chocolate,Chocolate extrafino negro Hacendado 0% azúcares añadidos,1.25,10,kg,2020-07-21 12:06:00
1906,chocolate,Mini barritas chocolate negro Hacendado con crujiente de semillas y galleta,1.4,10.77,kg,2020-07-21 12:06:00
1907,chocolate,Chocolate negro Hacendado mousse,1.5,10.71,kg,2020-07-21 12:06:00
1908,chocolate,Chocolate negro Valor puro almendras enteras,2.55,17,kg,2020-07-21 12:06:00
1909,chocolate,Chocolate extrafino negro Hacendado avellanas enteras,0.9,9,kg,2020-07-21 12:06:00
1910,chocolate,Chocolatinas Royal Mints chocolate negro,1.6,8,kg,2020-07-21 12:06:00
1911,chocolate,Chocolate extrafino negro Hacendado fussion relleno sabor menta,0.8,8,kg,2020-07-21 12:06:00
1912,chocolate,Gotas de chocolate para fundir Hacendado,1.5,6,kg,2020-07-21 12:06:00
1913,chocolate,Chocolate extrafino negro Hacendado almendras enteras,1.8,9,kg,2020-07-21 12:06:00
1914,chocolate,Chocolatinas chocolate extrafino negro Hacendado,2.3,11.5,kg,2020-07-21 12:06:00
1915,chocolate,Chocolate extrafino negro Hacendado con arándanos y sésamo,1.25,12.5,kg,2020-07-21 12:06:00
1916,chocolate,Chocolate extrafino negro Hacendado con trozos de naranja,1.25,12.5,kg,2020-07-21 12:06:00
1917,chocolate,Chocolate extrafino negro Hacendado 0% azúcares añadidos,1.4,14,kg,2020-07-21 12:06:00
1918,chocolate,Chocolate negro Hacendado fundir 0% azúcares añadidos,1.5,7.5,kg,2020-07-21 12:06:00
1919,chocolate,99% cacao extrafino negro Hacendado,1.75,17.5,kg,2020-07-21 12:06:00
1920,chocolate,Chocolate con leche Hacendado classic,0.65,4.33,kg,2020-07-21 12:06:00
1921,chocolate,Chocolate con leche Nestlé,0.95,7.6,kg,2020-07-21 12:06:00
1922,chocolate,Chocolate con leche Milka Oreo,0.95,9.5,kg,2020-07-21 12:06:00
1923,chocolate,Chocolate con leche Lindt,1.25,10,kg,2020-07-21 12:06:00
1924,chocolate,Chocolate con leche Milka,1.05,7,kg,2020-07-21 12:06:00
1925,chocolate,Chocolate extrafino con leche Hacendado almendras enteras,1.35,6.75,kg,2020-07-21 12:06:00
1926,chocolate,Chocolate con leche Hacendado,0.4,4,kg,2020-07-21 12:06:00
1927,chocolate,Chocolate con leche Valor almendras enteras,3,12,kg,2020-07-21 12:06:00
1928,chocolate,Chocolate extrafino con leche Hacendado avellanas troceadas,0.65,6.5,kg,2020-07-21 12:06:00
1929,chocolate,Chocolate extrafino con leche Hacendado 0% azúcares añadidos,1.25,10,kg,2020-07-21 12:06:00
1930,chocolate,Chocolate con leche Milka caramelo,0.95,9.5,kg,2020-07-21 12:06:00
1931,chocolate,Chocolate con leche Hacendado porciones,1.95,9.75,kg,2020-07-21 12:06:00
1932,chocolate,Chocolate con leche Valor almendras enteras,2.55,17,kg,2020-07-21 12:06:00
1933,chocolate,Chocolate con leche Milka galleta,2.65,8.83,kg,2020-07-21 12:06:00
1934,chocolate,Chocolate con leche Hacendado almendras troceadas,0.75,7.5,kg,2020-07-21 12:06:00
1935,chocolate,Chocolate con leche Choco Biscuits Cadbury,1,9.09,kg,2020-07-21 12:06:00
1936,chocolate,Chocolate con leche Milka galleta Oreo,2.65,8.83,kg,2020-07-21 12:06:00
1937,chocolate,Chocolate con leche Swiss almendra troceada y miel,1.1,11,kg,2020-07-21 12:06:00
1938,chocolate,Chocolate con leche Hacendado fussion relleno sabor fresa,0.8,8,kg,2020-07-21 12:06:00
1939,chocolate,Chocolate con leche Hacendado bajo en lactosa,1.35,10.8,kg,2020-07-21 12:06:00
1940,chocolate,Fideos de chocolate Hacendado,1.05,10.5,kg,2020-07-21 12:06:00
1941,chocolate,Chocolate con leche Hacendado fundir,1.1,5.5,kg,2020-07-21 12:06:00
1942,chocolate,Chocolate con leche Bites Cadbury con relleno sabor vainilla y trozos de galleta,1.2,10.91,kg,2020-07-21 12:06:00
1943,chocolate,Chocolate con leche Crunchie Rocks Cadbury con copos de maíz y trozos de caramelo,1.2,10.91,kg,2020-07-21 12:06:00
1944,chocolate,Chocolate blanco Hacendado,0.7,7,kg,2020-07-21 12:06:00
1945,chocolate,Chocolate blanco Hacendado fundir,1.3,6.5,kg,2020-07-21 12:06:00
1946,chocolate,Chocolate blanco Hacendado fussion galletas al cacao,0.75,7.5,kg,2020-07-21 12:06:00
1947,chocolate,Barritas de barquillo Huesitos bañadas de chocolate con leche,1.69,8.45,kg,2020-07-21 12:06:00
1948,chocolate,Barritas de chocolate con leche Hacendado rellenas de leche,1.59,7.95,kg,2020-07-21 12:06:00
1949,chocolate,Barritas de barquillo Kit-Kat bañadas de chocolate con leche,2.25,10.84,kg,2020-07-21 12:06:00
1950,chocolate,Barritas de barquillo Meivel rellenas de turrón Viena,1.29,7.17,kg,2020-07-21 12:06:00
1951,chocolate,Barritas de barquillo Tokke original,1,7.09,kg,2020-07-21 12:06:00
1952,chocolate,Barritas de barquillo Kinder Bueno bañadas de chocolate con leche,2.25,17.44,kg,2020-07-21 12:06:00
1953,chocolate,Disquitos Pintarolas de chocolate con leche coloreados,1.19,5.95,kg,2020-07-21 12:06:00
1954,chocolate,Cacahuetes Hacendado chocolate negro,1.75,7,kg,2020-07-21 12:06:00
1955,chocolate,Cacahuetes Hacendado chocolate con leche,1.75,7,kg,2020-07-21 12:06:00
1956,chocolate,Barritas de chocolate con leche Kinder rellenas de leche,2.59,12.95,kg,2020-07-21 12:06:00
1957,chocolate,Barritas de galleta y caramelo bañadas de chocolate con leche,1.15,5.75,kg,2020-07-21 12:06:00
1958,chocolate,Vasito con crema de cacao Choco Snack Hacendado con palitos de pan,0.98,8.91,kg,2020-07-21 12:06:00
1959,chocolate,Cacahuetes Chocoiris Hacendado bañados de chocolate con leche coloreados,1.2,6.67,kg,2020-07-21 12:06:00
1960,chocolate,Huevos de chocolate Hacendado dibujo,1.45,24.17,kg,2020-07-21 12:06:00
2347,especias,Eneldo hojas Hacendado,1.05,4.77,100 g,2020-07-21 12:06:00
1961,chocolate,Almendras Hacendado chocolate negro,1.8,12,kg,2020-07-21 12:06:00
1962,chocolate,Monedas de chocolate con leche,0.8,11.43,kg,2020-07-21 12:06:00
1963,chocolate,Huevos de chocolate Hacendado dibujo,1.45,24.17,kg,2020-07-21 12:06:00
1964,chocolate,Mini huevos de chocolate con leche Schoko-Bons rellenos de leche y avellanas,3,15,kg,2020-07-21 12:06:00
1965,chocolate,"Bolas de cereal Hacendado bañadas de chocolate negro, con leche y blanco",1.75,8.75,kg,2020-07-21 12:06:00
1966,chocolate,"Barritas de barquillo Hacendado rellenas con leche, avellanas y cacao",1,7.69,kg,2020-07-21 12:06:00
1967,chocolate,Barritas de barquillo Kinder Bueno white bañadas de chocolate blanco,2.25,19.23,kg,2020-07-21 12:06:00
1968,chocolate,Perlas de chocolate negro Hacendado rellenas de preparado de frutas,2,13.33,kg,2020-07-21 12:06:00
1969,chocolate,Huevo de chocolate Hacendado,1,20,kg,2020-07-21 12:06:00
1970,chocolate,Nueces Hacendado chocolate con leche,1.75,11.67,kg,2020-07-21 12:06:00
1971,chocolate,Huevo crema al cacao,0.9,3.6,100 g,2020-07-21 12:06:00
1972,chocolate,Bombitas choco Hacendado palomitas bañadas al cacao,0.95,9.5,kg,2020-07-21 12:06:00
1973,chocolate,Barritas de chocolate blanco Nestlé con galleta rellena de caramelo y cereales,0.85,9.44,kg,2020-07-21 12:06:00
1974,chocolate,Barritas chocolate con leche Nestlé con galleta rellena de caramelo y cereales,0.85,9.44,kg,2020-07-21 12:06:00
1975,chocolate,"Surtido bombones Senzza de chocolate con avellana, fondant, praliné y almendra",3.75,7.98,kg,2020-07-21 12:06:00
1976,chocolate,Bombones cereza al licor La Boutique del Praliné con chocolate negro extrafino,1.53,10.55,kg,2020-07-21 12:06:00
1977,chocolate,Surtido bombones Caja Roja Nestlé,8.95,22.38,kg,2020-07-21 12:06:00
1978,chocolate,Surtido bombones Caja Roja Nestlé,4.95,24.75,kg,2020-07-21 12:06:00
1979,chocolate,Surtido bombones Senzza 0% azúcares añadidos,3.25,16.25,kg,2020-07-21 12:06:00
1980,chocolate,Surtido bombones La Boutique del Praliné,5.95,14.88,kg,2020-07-21 12:06:00
1981,chocolate,Surtido bombones de chocolate negro 70% Senzza,2,11.11,kg,2020-07-21 12:06:00
1982,chocolate,Crema al cacao con avellanas Hacendado,1.65,3.3,kg,2020-07-21 12:06:00
1983,chocolate,Crema de cacao y avellanas Pralinutta,2.45,3.27,kg,2020-07-21 12:06:00
1984,chocolate,Crema al cacao con avellanas Nutella,2.75,7.86,kg,2020-07-21 12:06:00
1985,chocolate,Crema al cacao con avellanas Nocilla original,4.88,6.51,kg,2020-07-21 12:06:00
1986,chocolate,Crema al cacao con avellanas Nocilla original,2.85,7.5,kg,2020-07-21 12:06:00
1987,chocolate,Dulce de leche Chimbote,2.3,5.35,kg,2020-07-21 12:06:00
1988,chocolate,Crema al cacao con avellanas Hacendado de 2 sabores,1.65,3.3,kg,2020-07-21 12:06:00
1989,chocolate,Crema al cacao y leche con avellanas Nocilla,4.88,6.51,kg,2020-07-21 12:06:00
1990,chocolate,Crema al cacao y leche con avellanas Nocilla,2.85,7.5,kg,2020-07-21 12:06:00
1991,chocolate,Crema de leche con avellanas Nocilla,1.85,9.74,kg,2020-07-21 12:06:00
1992,chocolate,Crema de cacahuete 100% Hacendado,3,6.32,kg,2020-07-21 12:06:00
1993,chicles_y_caramelos,Chicle menta fresca gragea Hacendado,2.25,22.5,kg,2020-07-21 12:06:00
1994,chicles_y_caramelos,Chicle menta fuerte gragea Hacendado,0.8,1.78,100 g,2020-07-21 12:06:00
1995,chicles_y_caramelos,Chicle menta fuerte gragea Hacendado,1.8,18,kg,2020-07-21 12:06:00
1996,chicles_y_caramelos,Chicle hierbabuena gragea Hacendado,0.8,1.78,100 g,2020-07-21 12:06:00
1997,chicles_y_caramelos,Chicle hierbabuena gragea Hacendado,1.8,18,kg,2020-07-21 12:06:00
1998,chicles_y_caramelos,Chicle hierbabuena lámina Hacendado,1.2,19.35,kg,2020-07-21 12:06:00
1999,chicles_y_caramelos,Chicle menta suave gragea Hacendado,0.8,1.78,100 g,2020-07-21 12:06:00
2000,chicles_y_caramelos,Chicle menta suave gragea Hacendado,1.8,18,kg,2020-07-21 12:06:00
2001,chicles_y_caramelos,Chicle fresa gragea Hacendado,0.8,1.78,100 g,2020-07-21 12:06:00
2002,chicles_y_caramelos,Chicle fresa gragea Hacendado,1.8,18,kg,2020-07-21 12:06:00
2003,chicles_y_caramelos,Chicle fresa lámina Hacendado,1.2,19.35,kg,2020-07-21 12:06:00
2004,chicles_y_caramelos,Chicle original sabor frutas gragea Hacendado,0.8,1.78,100 g,2020-07-21 12:06:00
2005,chicles_y_caramelos,Chicle regaliz y menta gragea Hacendado,0.8,1.78,100 g,2020-07-21 12:06:00
2006,chicles_y_caramelos,Chicle sandía lámina Hacendado,1.2,19.35,kg,2020-07-21 12:06:00
2007,chicles_y_caramelos,Chicle tropical XXL gragea Hacendado,1.6,16,kg,2020-07-21 12:06:00
2008,chicles_y_caramelos,Caramelos nata Dolis 0% azúcares,0.95,10.56,kg,2020-07-21 12:06:00
2009,chicles_y_caramelos,Caramelos café Dolis 0% azúcares,0.95,10.56,kg,2020-07-21 12:06:00
2010,chicles_y_caramelos,Caramelos sabor eucalipto y mentol Dolis 0% azúcares,0.85,9.44,kg,2020-07-21 12:06:00
2011,chicles_y_caramelos,Caramelos surtidos 5 sabores Dolis,1.92,3.84,kg,2020-07-21 12:06:00
2012,chicles_y_caramelos,Caramelos eucaliptus mentol Respiral Halls,1.2,8,kg,2020-07-21 12:06:00
2013,chicles_y_caramelos,Caramelos cítricos mix Halls,1.95,15.23,kg,2020-07-21 12:06:00
2014,chicles_y_caramelos,Caramelos limón mentol Respiral Halls,1.2,8,kg,2020-07-21 12:06:00
2015,chicles_y_caramelos,Caramelos original Halls,1.95,15.23,kg,2020-07-21 12:06:00
2016,chicles_y_caramelos,Caramelos blandos Hacendado,1.2,4,kg,2020-07-21 12:06:00
2017,chicles_y_caramelos,Caramelos con miel y sabor limón Dolis,0.7,5.6,kg,2020-07-21 12:06:00
2018,chicles_y_caramelos,Caramelos miel sabor limón Pifarré,0.8,6.4,kg,2020-07-21 12:06:00
2019,chicles_y_caramelos,Caramelos blandos rellenos Dolis,1.58,5.27,kg,2020-07-21 12:06:00
2020,chicles_y_caramelos,Caramelos regaliz sabor mentol Dolis,0.95,10.56,kg,2020-07-21 12:06:00
2021,chicles_y_caramelos,Caramelos con palo 4 sabores Chupa Chups,1.4,9.72,kg,2020-07-21 12:06:00
2022,chicles_y_caramelos,Caramelos menta minigrageas Smint,1.99,12.44,100 g,2020-07-21 12:06:00
2023,chicles_y_caramelos,Caramelos mantequilla y nata Werther's original,1.55,10.33,kg,2020-07-21 12:06:00
2024,chicles_y_caramelos,Caramelos regaliz mentol Respiral Halls,1.2,8,kg,2020-07-21 12:06:00
2025,golosinas,Surtido de golosinas Xuxes top ten Hacendado,0.95,7.04,kg,2020-07-21 12:06:00
2027,golosinas,Golosinas pica mix Hacendado,1,5,kg,2020-07-21 12:06:00
2028,golosinas,Golosinas moras Hacendado,1,5,kg,2020-07-21 12:06:00
2029,golosinas,Golosinas muaks Hacendado,1,4,kg,2020-07-21 12:06:00
2030,golosinas,Golosinas fruit mix Hacendado,1,4,kg,2020-07-21 12:06:00
